inst,elapsed,alg,lb,ub,blb
SBF2-0.75/wee-mag_c=54,0.041060993,S_hoffmann/cbfs,31,31,31
SBF2-0.75/wee-mag_c=56,0.848520248,S_hoffmann/cbfs,30,30,30
SBF2-1.00/Arc111_c=10027,13.057513437,S_hoffmann/cbfs,16,16,16
SBF2-1.00/Arc111_c=10743,12.883844474,S_hoffmann/cbfs,15,15,15
SBF2-1.00/arc111_c=11378,12.919961314,S_hoffmann/cbfs,14,14,14
SBF2-1.00/Arc111_c=11570,126.165432194,S_hoffmann/cbfs,13,13,13
SBF2-1.00/Arc111_c=17067,9.309443304,S_hoffmann/cbfs,9,9,9
SBF2-1.00/arc111_c=5755,133.011707044,S_hoffmann/cbfs,27,28,27
SBF2-1.00/Arc111_c=5785,14.119845416,S_hoffmann/cbfs,27,27,27
SBF2-1.00/Arc111_c=6016,133.020290308,S_hoffmann/cbfs,26,27,26
SBF2-1.00/Arc111_c=6267,13.884406681,S_hoffmann/cbfs,25,25,25
SBF2-1.00/Arc111_c=6540,17.500804807,S_hoffmann/cbfs,24,24,24
SBF2-1.00/Arc111_c=6837,12.004225924,S_hoffmann/cbfs,23,23,23
SBF2-1.00/Arc111_c=7162,13.427642078,S_hoffmann/cbfs,22,22,22
SBF2-1.00/Arc111_c=7520,35.612871816,S_hoffmann/cbfs,21,21,21
SBF2-1.00/Arc111_c=7916,12.003275086,S_hoffmann/cbfs,20,20,20
SBF2-1.00/Arc111_c=8356,13.104432309,S_hoffmann/cbfs,19,19,19
SBF2-1.00/arc111_c=8847,13.22061978,S_hoffmann/cbfs,18,18,18
SBF2-1.00/Arc111_c=9400,13.21562397,S_hoffmann/cbfs,17,17,17
SBF2-1.00/arc83_c=10816,12.082543499,S_hoffmann/cbfs,8,8,8
SBF2-1.00/Arc83_c=3786,1.214378463,S_hoffmann/cbfs,21,21,21
SBF2-1.00/Arc83_c=3985,0.572426499,S_hoffmann/cbfs,20,20,20
SBF2-1.00/Arc83_c=4206,0.330525788,S_hoffmann/cbfs,19,19,19
SBF2-1.00/Arc83_c=4454,8.695417457,S_hoffmann/cbfs,18,18,18
SBF2-1.00/Arc83_c=4732,0.43165725,S_hoffmann/cbfs,17,17,17
SBF2-1.00/Arc83_c=5048,0.944019042,S_hoffmann/cbfs,16,16,16
SBF2-1.00/Arc83_c=5408,1.136013872,S_hoffmann/cbfs,15,15,15
SBF2-1.00/Arc83_c=5824,0.291119351,S_hoffmann/cbfs,14,14,14
SBF2-1.00/arc83_c=5853,0.371506359,S_hoffmann/cbfs,14,14,14
SBF2-1.00/Arc83_c=6309,0.442207207,S_hoffmann/cbfs,13,13,13
SBF2-1.00/arc83_c=6842,1.124905037,S_hoffmann/cbfs,12,12,12
SBF2-1.00/Arc83_c=6883,0.415731616,S_hoffmann/cbfs,12,12,12
SBF2-1.00/Arc83_c=7571,0.159067933,S_hoffmann/cbfs,11,11,11
SBF2-1.00/arc83_c=8412,3.266724752,S_hoffmann/cbfs,10,10,10
SBF2-1.00/arc83_c=8898,0.256623496,S_hoffmann/cbfs,9,9,9
SBF2-1.00/barthol2_c=101,33.516300736,S_hoffmann/cbfs,42,42,42
SBF2-1.00/barthol2_c=104,127.002760251,S_hoffmann/cbfs,41,42,41
SBF2-1.00/barthol2_c=106,106.255965958,S_hoffmann/cbfs,40,40,40
SBF2-1.00/barthol2_c=109,184.298496204,S_hoffmann/cbfs,39,39,39
SBF2-1.00/barthol2_c=112,132.749324619,S_hoffmann/cbfs,38,39,38
SBF2-1.00/barthol2_c=115,131.628890695,S_hoffmann/cbfs,37,38,37
SBF2-1.00/barthol2_c=118,130.031964242,S_hoffmann/cbfs,36,38,36
SBF2-1.00/barthol2_c=121,133.392866683,S_hoffmann/cbfs,35,35,35
SBF2-1.00/barthol2_c=125,299.975040161,S_hoffmann/cbfs,34,35,34
SBF2-1.00/barthol2_c=129,166.501102458,S_hoffmann/cbfs,33,34,33
SBF2-1.00/barthol2_c=133,174.791332886,S_hoffmann/cbfs,32,33,32
SBF2-1.00/barthol2_c=137,143.044517989,S_hoffmann/cbfs,31,32,31
SBF2-1.00/barthol2_c=142,176.738603577,S_hoffmann/cbfs,30,31,30
SBF2-1.00/barthol2_c=146,138.037970784,S_hoffmann/cbfs,29,31,29
SBF2-1.00/barthol2_c=152,163.676994504,S_hoffmann/cbfs,28,29,28
SBF2-1.00/barthol2_c=157,147.695703484,S_hoffmann/cbfs,27,28,27
SBF2-1.00/barthol2_c=163,217.228369875,S_hoffmann/cbfs,26,27,26
SBF2-1.00/barthol2_c=170,192.36506506,S_hoffmann/cbfs,25,26,25
SBF2-1.00/barthol2_c=84,125.008533045,S_hoffmann/cbfs,51,52,51
SBF2-1.00/barthol2_c=85,126.03353365,S_hoffmann/cbfs,51,52,51
SBF2-1.00/barthol2_c=87,125.005020058,S_hoffmann/cbfs,49,50,49
SBF2-1.00/barthol2_c=89,127.004605864,S_hoffmann/cbfs,49,50,49
SBF2-1.00/barthol2_c=91,127.015706518,S_hoffmann/cbfs,47,48,47
SBF2-1.00/barthol2_c=93,126.041132182,S_hoffmann/cbfs,46,47,46
SBF2-1.00/barthol2_c=95,126.009256281,S_hoffmann/cbfs,45,46,45
SBF2-1.00/barthol2_c=97,127.018168409,S_hoffmann/cbfs,44,45,44
SBF2-1.00/barthol2_c=99,126.001150249,S_hoffmann/cbfs,43,44,43
SBF2-1.00/barthold_c=403,145.171647917,S_hoffmann/cbfs,14,15,14
SBF2-1.00/barthold_c=434,138.055031249,S_hoffmann/cbfs,13,14,13
SBF2-1.00/barthold_c=470,37.765046958,S_hoffmann/cbfs,12,13,12
SBF2-1.00/barthold_c=513,52.685214766,S_hoffmann/cbfs,11,12,11
SBF2-1.00/barthold_c=564,37.91817336,S_hoffmann/cbfs,10,11,10
SBF2-1.00/barthold_c=626,75.551453273,S_hoffmann/cbfs,9,10,9
SBF2-1.00/barthold_c=705,31.814602572,S_hoffmann/cbfs,8,9,8
SBF2-1.00/barthold_c=805,31.025205608,S_hoffmann/cbfs,7,8,7
SBF2-1.00/bowman8_c=20,0.008240553,S_hoffmann/cbfs,5,5,5
SBF2-1.00/buxey_c=27,0.014153851,S_hoffmann/cbfs,13,13,13
SBF2-1.00/buxey_c=30,0.006686386,S_hoffmann/cbfs,12,12,12
SBF2-1.00/buxey_c=33,0.013514983,S_hoffmann/cbfs,11,11,11
SBF2-1.00/buxey_c=36,0.008728331,S_hoffmann/cbfs,10,10,10
SBF2-1.00/buxey_c=41,0.015339114,S_hoffmann/cbfs,8,8,8
SBF2-1.00/buxey_c=47,0.009829458,S_hoffmann/cbfs,7,7,7
SBF2-1.00/buxey_c=54,0.012242724,S_hoffmann/cbfs,7,7,7
SBF2-1.00/gunther_c=41,0.006343146,S_hoffmann/cbfs,14,14,14
SBF2-1.00/gunther_c=44,0.010009335,S_hoffmann/cbfs,12,12,12
SBF2-1.00/gunther_c=49,0.010060028,S_hoffmann/cbfs,11,11,11
SBF2-1.00/gunther_c=54,0.016628928,S_hoffmann/cbfs,9,9,9
SBF2-1.00/gunther_c=61,0.014605746,S_hoffmann/cbfs,9,9,9
SBF2-1.00/gunther_c=69,0.017022795,S_hoffmann/cbfs,8,8,8
SBF2-1.00/gunther_c=81,0.020172096,S_hoffmann/cbfs,7,7,7
SBF2-1.00/hahn_c=2004,0.020647848,S_hoffmann/cbfs,8,8,8
SBF2-1.00/hahn_c=2338,0.019747029,S_hoffmann/cbfs,7,7,7
SBF2-1.00/hahn_c=2806,0.033733793,S_hoffmann/cbfs,6,6,6
SBF2-1.00/hahn_c=3507,0.018726559,S_hoffmann/cbfs,5,5,5
SBF2-1.00/hahn_c=4676,0.018491867,S_hoffmann/cbfs,4,4,4
SBF2-1.00/heskia_c=138,0.012243779,S_hoffmann/cbfs,8,8,8
SBF2-1.00/heskia_c=205,1.350257165,S_hoffmann/cbfs,5,5,5
SBF2-1.00/heskia_c=216,0.00966589,S_hoffmann/cbfs,5,5,5
SBF2-1.00/heskia_c=256,0.014206519,S_hoffmann/cbfs,4,4,4
SBF2-1.00/heskia_c=324,0.015284341,S_hoffmann/cbfs,4,4,4
SBF2-1.00/heskia_c=342,0.011926954,S_hoffmann/cbfs,3,3,3
SBF2-1.00/jackson_c=10,0.009434709,S_hoffmann/cbfs,5,5,5
SBF2-1.00/jackson_c=13,0.002840863,S_hoffmann/cbfs,4,4,4
SBF2-1.00/jackson_c=14,0.00259052,S_hoffmann/cbfs,4,4,4
SBF2-1.00/jackson_c=21,0.009204809,S_hoffmann/cbfs,3,3,3
SBF2-1.00/jackson_c=7,0.008455684,S_hoffmann/cbfs,8,8,8
SBF2-1.00/jackson_c=9,0.002087318,S_hoffmann/cbfs,6,6,6
SBF2-1.00/jaeschke_c=10,0.00224523,S_hoffmann/cbfs,4,4,4
SBF2-1.00/jaeschke_c=18,0.002120329,S_hoffmann/cbfs,3,3,3
SBF2-1.00/jaeschke_c=6,0.002103092,S_hoffmann/cbfs,8,8,8
SBF2-1.00/jaeschke_c=7,0.008758662,S_hoffmann/cbfs,7,7,7
SBF2-1.00/jaeschke_c=8,0.008251542,S_hoffmann/cbfs,6,6,6
SBF2-1.00/kilbrid_c=110,0.040969527,S_hoffmann/cbfs,6,6,6
SBF2-1.00/kilbrid_c=111,0.097429447,S_hoffmann/cbfs,5,5,5
SBF2-1.00/kilbrid_c=138,0.017498616,S_hoffmann/cbfs,4,4,4
SBF2-1.00/kilbrid_c=184,0.00747695,S_hoffmann/cbfs,3,3,3
SBF2-1.00/kilbrid_c=56,0.063429726,S_hoffmann/cbfs,10,10,10
SBF2-1.00/kilbrid_c=57,0.174866455,S_hoffmann/cbfs,10,10,10
SBF2-1.00/kilbrid_c=62,0.102922688,S_hoffmann/cbfs,9,9,9
SBF2-1.00/kilbrid_c=69,0.180539791,S_hoffmann/cbfs,8,8,8
SBF2-1.00/kilbrid_c=79,0.104112547,S_hoffmann/cbfs,7,7,7
SBF2-1.00/kilbrid_c=92,0.026417022,S_hoffmann/cbfs,6,6,6
SBF2-1.00/lutz1_c=1414,0.012547193,S_hoffmann/cbfs,11,11,11
SBF2-1.00/lutz1_c=1572,0.012573745,S_hoffmann/cbfs,10,10,10
SBF2-1.00/lutz1_c=1768,0.014950481,S_hoffmann/cbfs,9,9,9
SBF2-1.00/lutz1_c=2020,0.00797969,S_hoffmann/cbfs,8,8,8
SBF2-1.00/lutz1_c=2357,0.013830937,S_hoffmann/cbfs,7,7,7
SBF2-1.00/lutz1_c=2828,0.014547941,S_hoffmann/cbfs,6,6,6
SBF2-1.00/lutz2_c=11,0.108176707,S_hoffmann/cbfs,49,49,49
SBF2-1.00/lutz2_c=12,0.081953589,S_hoffmann/cbfs,44,44,44
SBF2-1.00/lutz2_c=13,0.09715836,S_hoffmann/cbfs,40,40,40
SBF2-1.00/lutz2_c=14,0.130767108,S_hoffmann/cbfs,37,37,37
SBF2-1.00/lutz2_c=15,0.122811491,S_hoffmann/cbfs,34,34,34
SBF2-1.00/lutz2_c=16,0.098411771,S_hoffmann/cbfs,31,31,31
SBF2-1.00/lutz2_c=17,0.140211873,S_hoffmann/cbfs,29,29,29
SBF2-1.00/lutz2_c=18,0.132417487,S_hoffmann/cbfs,28,28,28
SBF2-1.00/lutz2_c=19,0.126276761,S_hoffmann/cbfs,26,26,26
SBF2-1.00/lutz2_c=20,0.23028947,S_hoffmann/cbfs,25,25,25
SBF2-1.00/lutz2_c=21,0.171994764,S_hoffmann/cbfs,24,24,24
SBF2-1.00/lutz3_c=103,0.383701702,S_hoffmann/cbfs,17,17,17
SBF2-1.00/lutz3_c=110,0.367369972,S_hoffmann/cbfs,15,15,15
SBF2-1.00/lutz3_c=118,1.056625458,S_hoffmann/cbfs,14,14,14
SBF2-1.00/lutz3_c=127,0.40817096,S_hoffmann/cbfs,14,14,14
SBF2-1.00/lutz3_c=137,0.26788022,S_hoffmann/cbfs,13,13,13
SBF2-1.00/lutz3_c=150,0.334712059,S_hoffmann/cbfs,12,12,12
SBF2-1.00/lutz3_c=75,0.305663171,S_hoffmann/cbfs,23,23,23
SBF2-1.00/lutz3_c=79,0.242193751,S_hoffmann/cbfs,22,22,22
SBF2-1.00/lutz3_c=83,0.20391211,S_hoffmann/cbfs,21,21,21
SBF2-1.00/lutz3_c=87,0.13981557,S_hoffmann/cbfs,20,20,20
SBF2-1.00/lutz3_c=92,0.21620465,S_hoffmann/cbfs,19,19,19
SBF2-1.00/lutz3_c=97,0.187815832,S_hoffmann/cbfs,18,18,18
SBF2-1.00/mansoor_c=48,0.002532207,S_hoffmann/cbfs,4,4,4
SBF2-1.00/mansoor_c=62,0.00922869,S_hoffmann/cbfs,3,3,3
SBF2-1.00/mansoor_c=94,0.001703965,S_hoffmann/cbfs,2,2,2
SBF2-1.00/mertens_c=10,0.008127184,S_hoffmann/cbfs,3,3,3
SBF2-1.00/mertens_c=15,0.002172614,S_hoffmann/cbfs,2,2,2
SBF2-1.00/mertens_c=18,0.001551711,S_hoffmann/cbfs,2,2,2
SBF2-1.00/mertens_c=6,0.002186197,S_hoffmann/cbfs,6,6,6
SBF2-1.00/mertens_c=7,0.008822849,S_hoffmann/cbfs,5,5,5
SBF2-1.00/mertens_c=8,0.008169499,S_hoffmann/cbfs,5,5,5
SBF2-1.00/mitchell_c=14,0.012781648,S_hoffmann/cbfs,8,8,8
SBF2-1.00/mitchell_c=15,0.010896581,S_hoffmann/cbfs,8,8,8
SBF2-1.00/mitchell_c=21,0.00893516,S_hoffmann/cbfs,5,5,5
SBF2-1.00/mitchell_c=26,0.009456109,S_hoffmann/cbfs,5,5,5
SBF2-1.00/mitchell_c=35,0.009536878,S_hoffmann/cbfs,3,3,3
SBF2-1.00/mitchell_c=39,0.009664797,S_hoffmann/cbfs,3,3,3
SBF2-1.00/mukherje_c=176,4.17724717,S_hoffmann/cbfs,25,25,25
SBF2-1.00/mukherje_c=183,4.870936841,S_hoffmann/cbfs,24,24,24
SBF2-1.00/mukherje_c=192,123.000354488,S_hoffmann/cbfs,23,24,23
SBF2-1.00/mukherje_c=201,256.985018543,S_hoffmann/cbfs,22,23,22
SBF2-1.00/mukherje_c=211,133.002065504,S_hoffmann/cbfs,21,22,21
SBF2-1.00/mukherje_c=222,112.596733044,S_hoffmann/cbfs,20,20,20
SBF2-1.00/mukherje_c=234,12.005410899,S_hoffmann/cbfs,19,19,19
SBF2-1.00/mukherje_c=248,13.62967616,S_hoffmann/cbfs,18,18,18
SBF2-1.00/mukherje_c=263,12.003537331,S_hoffmann/cbfs,17,17,17
SBF2-1.00/mukherje_c=281,12.008700684,S_hoffmann/cbfs,16,16,16
SBF2-1.00/mukherje_c=301,12.006399925,S_hoffmann/cbfs,15,15,15
SBF2-1.00/mukherje_c=324,12.005947488,S_hoffmann/cbfs,14,14,14
SBF2-1.00/mukherje_c=351,4.469124991,S_hoffmann/cbfs,13,13,13
SBF2-1.00/roszieg_c=14,0.004582648,S_hoffmann/cbfs,10,10,10
SBF2-1.00/roszieg_c=16,0.011138531,S_hoffmann/cbfs,8,8,8
SBF2-1.00/roszieg_c=18,0.004910237,S_hoffmann/cbfs,8,8,8
SBF2-1.00/roszieg_c=21,0.004778167,S_hoffmann/cbfs,6,6,6
SBF2-1.00/roszieg_c=25,0.012408388,S_hoffmann/cbfs,6,6,6
SBF2-1.00/roszieg_c=32,0.009987532,S_hoffmann/cbfs,4,4,4
SBF2-1.00/sawyer30_c=25,0.014556678,S_hoffmann/cbfs,14,14,14
SBF2-1.00/sawyer30_c=27,0.013629969,S_hoffmann/cbfs,13,13,13
SBF2-1.00/sawyer30_c=30,0.015000477,S_hoffmann/cbfs,12,12,12
SBF2-1.00/Sawyer30_c=33,0.011286737,S_hoffmann/cbfs,11,11,11
SBF2-1.00/sawyer30_c=36,0.021691918,S_hoffmann/cbfs,10,10,10
SBF2-1.00/sawyer30_c=41,0.009316303,S_hoffmann/cbfs,8,8,8
SBF2-1.00/Sawyer30_c=47,0.023995474,S_hoffmann/cbfs,7,7,7
SBF2-1.00/sawyer30_c=54,0.017530148,S_hoffmann/cbfs,7,7,7
SBF2-1.00/sawyer30_c=75,0.00915594,S_hoffmann/cbfs,5,5,5
SBF2-1.00/scholl_c=1394,152.133723931,S_hoffmann/cbfs,50,52,50
SBF2-1.00/scholl_c=1422,151.021646318,S_hoffmann/cbfs,50,51,50
SBF2-1.00/scholl_c=1452,152.027580014,S_hoffmann/cbfs,48,50,48
SBF2-1.00/scholl_c=1483,152.012039523,S_hoffmann/cbfs,47,49,47
SBF2-1.00/scholl_c=1515,153.029940333,S_hoffmann/cbfs,46,48,46
SBF2-1.00/scholl_c=1548,153.059055351,S_hoffmann/cbfs,46,47,46
SBF2-1.00/scholl_c=1584,152.148765376,S_hoffmann/cbfs,44,46,44
SBF2-1.00/scholl_c=1620,151.091698788,S_hoffmann/cbfs,44,45,44
SBF2-1.00/scholl_c=1659,151.086965833,S_hoffmann/cbfs,42,44,42
SBF2-1.00/scholl_c=1699,150.120439085,S_hoffmann/cbfs,42,43,42
SBF2-1.00/scholl_c=1742,364.049211612,S_hoffmann/cbfs,40,41,40
SBF2-1.00/scholl_c=1787,149.059367319,S_hoffmann/cbfs,39,41,39
SBF2-1.00/scholl_c=1834,149.041831813,S_hoffmann/cbfs,38,40,38
SBF2-1.00/scholl_c=1883,150.000155785,S_hoffmann/cbfs,37,38,37
SBF2-1.00/scholl_c=1935,91.596254393,S_hoffmann/cbfs,36,37,36
SBF2-1.00/scholl_c=1991,147.04981203,S_hoffmann/cbfs,35,37,35
SBF2-1.00/scholl_c=2049,148.041594874,S_hoffmann/cbfs,34,36,34
SBF2-1.00/scholl_c=2111,104.277575193,S_hoffmann/cbfs,33,34,33
SBF2-1.00/scholl_c=2177,188.713777367,S_hoffmann/cbfs,32,33,32
SBF2-1.00/scholl_c=2247,241.473512814,S_hoffmann/cbfs,31,32,31
SBF2-1.00/scholl_c=2322,237.20383283,S_hoffmann/cbfs,30,31,30
SBF2-1.00/scholl_c=2402,105.714719863,S_hoffmann/cbfs,29,30,29
SBF2-1.00/scholl_c=2488,155.49343399,S_hoffmann/cbfs,28,29,28
SBF2-1.00/scholl_c=2580,90.928684966,S_hoffmann/cbfs,27,28,27
SBF2-1.00/scholl_c=2680,159.964295151,S_hoffmann/cbfs,26,27,26
SBF2-1.00/scholl_c=2787,143.060154244,S_hoffmann/cbfs,25,26,25
SBF2-1.00/Tonge70_c=160,0.251754332,S_hoffmann/cbfs,23,23,23
SBF2-1.00/Tonge70_c=168,0.454071069,S_hoffmann/cbfs,22,22,22
SBF2-1.00/Tonge70_c=176,0.284555894,S_hoffmann/cbfs,21,21,21
SBF2-1.00/Tonge70_c=185,0.287172183,S_hoffmann/cbfs,20,20,20
SBF2-1.00/Tonge70_c=195,0.288349621,S_hoffmann/cbfs,19,19,19
SBF2-1.00/Tonge70_c=207,0.376129242,S_hoffmann/cbfs,18,18,18
SBF2-1.00/Tonge70_c=220,0.378257397,S_hoffmann/cbfs,17,17,17
SBF2-1.00/Tonge70_c=234,0.756127353,S_hoffmann/cbfs,16,16,16
SBF2-1.00/Tonge70_c=251,0.847704369,S_hoffmann/cbfs,14,14,14
SBF2-1.00/Tonge70_c=270,1.643769669,S_hoffmann/cbfs,14,14,14
SBF2-1.00/Tonge70_c=293,0.857168619,S_hoffmann/cbfs,13,13,13
SBF2-1.00/Tonge70_c=320,0.696328902,S_hoffmann/cbfs,11,11,11
SBF2-1.00/tonge70_c=364,0.072477009,S_hoffmann/cbfs,10,10,10
SBF2-1.00/tonge70_c=410,0.138024261,S_hoffmann/cbfs,9,9,9
SBF2-1.00/tonge70_c=468,0.084420754,S_hoffmann/cbfs,8,8,8
SBF2-1.00/tonge70_c=527,1.111957921,S_hoffmann/cbfs,7,7,7
SBF2-1.00/warnecke_c=104,0.09004908,S_hoffmann/cbfs,15,15,15
SBF2-1.00/warnecke_c=111,0.072224509,S_hoffmann/cbfs,14,14,14
SBF2-1.00/warnecke_c=54,0.028405413,S_hoffmann/cbfs,31,31,31
SBF2-1.00/warnecke_c=56,0.043585707,S_hoffmann/cbfs,29,29,29
SBF2-1.00/warnecke_c=58,0.067252971,S_hoffmann/cbfs,29,29,29
SBF2-1.00/warnecke_c=60,0.031289729,S_hoffmann/cbfs,27,27,27
SBF2-1.00/warnecke_c=62,0.056609908,S_hoffmann/cbfs,27,27,27
SBF2-1.00/warnecke_c=65,0.073240885,S_hoffmann/cbfs,25,25,25
SBF2-1.00/warnecke_c=68,0.040415182,S_hoffmann/cbfs,24,24,24
SBF2-1.00/warnecke_c=71,0.0758405,S_hoffmann/cbfs,23,23,23
SBF2-1.00/warnecke_c=74,0.057560424,S_hoffmann/cbfs,22,22,22
SBF2-1.00/warnecke_c=78,0.054209041,S_hoffmann/cbfs,21,21,21
SBF2-1.00/warnecke_c=82,0.056502289,S_hoffmann/cbfs,20,20,20
SBF2-1.00/warnecke_c=86,0.061729465,S_hoffmann/cbfs,19,19,19
SBF2-1.00/warnecke_c=92,0.081937293,S_hoffmann/cbfs,17,17,17
SBF2-1.00/warnecke_c=97,0.055532689,S_hoffmann/cbfs,17,17,17
SBF2-1.00/wee-mag_c=28,0.020840284,S_hoffmann/cbfs,63,63,63
SBF2-1.00/wee-mag_c=29,0.014260222,S_hoffmann/cbfs,63,63,63
SBF2-1.00/wee-mag_c=30,0.020874197,S_hoffmann/cbfs,62,62,62
SBF2-1.00/wee-mag_c=31,0.028492325,S_hoffmann/cbfs,62,62,62
SBF2-1.00/wee-mag_c=32,0.034570351,S_hoffmann/cbfs,61,61,61
SBF2-1.00/wee-mag_c=33,0.029098178,S_hoffmann/cbfs,61,61,61
SBF2-1.00/wee-mag_c=34,0.028879473,S_hoffmann/cbfs,61,61,61
SBF2-1.00/wee-mag_c=35,0.014964711,S_hoffmann/cbfs,60,60,60
SBF2-1.00/wee-mag_c=36,0.016017356,S_hoffmann/cbfs,60,60,60
SBF2-1.00/wee-mag_c=37,0.02126861,S_hoffmann/cbfs,60,60,60
SBF2-1.00/wee-mag_c=38,0.021611891,S_hoffmann/cbfs,60,60,60
SBF2-1.00/wee-mag_c=39,0.014607847,S_hoffmann/cbfs,60,60,60
SBF2-1.00/wee-mag_c=40,0.01506334,S_hoffmann/cbfs,60,60,60
SBF2-1.00/wee-mag_c=41,0.021487756,S_hoffmann/cbfs,59,59,59
SBF2-1.00/wee-mag_c=42,4.506938624,S_hoffmann/cbfs,55,55,55
SBF2-1.00/wee-mag_c=43,0.219360759,S_hoffmann/cbfs,50,50,50
SBF2-1.00/wee-mag_c=45,0.448957924,S_hoffmann/cbfs,38,38,38
SBF2-1.00/wee-mag_c=46,0.559527815,S_hoffmann/cbfs,34,34,34
SBF2-1.00/wee-mag_c=47,4.561948024,S_hoffmann/cbfs,33,33,33
SBF2-1.00/wee-mag_c=49,1.287328075,S_hoffmann/cbfs,32,32,32
SBF2-1.00/wee-mag_c=50,1.278602707,S_hoffmann/cbfs,32,32,32
SBF2-1.00/wee-mag_c=52,0.310628553,S_hoffmann/cbfs,31,31,31
SBF2-1.00/wee-mag_c=54,0.042879046,S_hoffmann/cbfs,31,31,31
SBF2-1.00/wee-mag_c=56,0.740574524,S_hoffmann/cbfs,30,30,30
mp/ARC83.IN2_TS0.25_EJ1,0.001348954,CABS,8,8,8
mp/ARC83.IN2_TS0.25_EJ10,1803.749256943,CABS,12,13,12
mp/ARC83.IN2_TS0.25_EJ2,1816.0195866,CABS,16,16,16
mp/ARC83.IN2_TS0.25_EJ3,1805.128851611,CABS,8,9,8
mp/ARC83.IN2_TS0.25_EJ4,1812.196981525,CABS,10,10,10
mp/ARC83.IN2_TS0.25_EJ5,1805.268924242,CABS,13,13,13
mp/ARC83.IN2_TS0.25_EJ6,1804.860222998,CABS,9,10,9
mp/ARC83.IN2_TS0.25_EJ7,18.525737446,CABS,13,13,13
mp/ARC83.IN2_TS0.25_EJ8,36.393440087,CABS,8,8,8
mp/ARC83.IN2_TS0.25_EJ9,8.25355205,CABS,14,14,14
mp/ARC83.IN2_TS0.25-med_EJ1,1805.284795562,CABS,21,22,21
mp/ARC83.IN2_TS0.25-med_EJ10,1803.049077828,CABS,12,13,12
mp/ARC83.IN2_TS0.25-med_EJ2,1807.143617809,CABS,12,13,12
mp/ARC83.IN2_TS0.25-med_EJ3,1806.506170163,CABS,11,12,11
mp/ARC83.IN2_TS0.25-med_EJ4,1806.693269401,CABS,12,13,12
mp/ARC83.IN2_TS0.25-med_EJ5,1806.366892272,CABS,13,14,13
mp/ARC83.IN2_TS0.25-med_EJ6,1810.198188691,CABS,19,19,19
mp/ARC83.IN2_TS0.25-med_EJ7,1804.686652662,CABS,12,13,12
mp/ARC83.IN2_TS0.25-med_EJ8,1809.861762061,CABS,20,20,20
mp/ARC83.IN2_TS0.25-med_EJ9,1806.181485618,CABS,12,13,12
mp/ARC83.IN2_TS0.75_EJ1,1807.53049324,CABS,14,15,14
mp/ARC83.IN2_TS0.75_EJ10,1802.41529519,CABS,15,16,15
mp/ARC83.IN2_TS0.75_EJ2,0.521229044,CABS,9,9,9
mp/ARC83.IN2_TS0.75_EJ3,571.4880112,CABS,12,12,12
mp/ARC83.IN2_TS0.75_EJ4,1226.996896138,CABS,9,9,9
mp/ARC83.IN2_TS0.75_EJ5,4.257667343,CABS,8,8,8
mp/ARC83.IN2_TS0.75_EJ6,0.017607934,CABS,9,9,9
mp/ARC83.IN2_TS0.75_EJ7,1808.095691516,CABS,11,12,11
mp/ARC83.IN2_TS0.75_EJ8,1813.720068679,CABS,10,11,10
mp/ARC83.IN2_TS0.75_EJ9,1803.722767304,CABS,8,9,8
mp/ARC83.IN2_TS0.75-med_EJ1,1807.424863851,CABS,15,17,15
mp/ARC83.IN2_TS0.75-med_EJ10,1805.330289644,CABS,17,18,17
mp/ARC83.IN2_TS0.75-med_EJ2,1807.238722823,CABS,23,24,23
mp/ARC83.IN2_TS0.75-med_EJ3,1806.256452157,CABS,12,14,12
mp/ARC83.IN2_TS0.75-med_EJ4,1806.630696099,CABS,12,14,12
mp/ARC83.IN2_TS0.75-med_EJ5,1805.525324359,CABS,17,19,17
mp/ARC83.IN2_TS0.75-med_EJ6,1804.741846416,CABS,11,13,11
mp/ARC83.IN2_TS0.75-med_EJ7,1804.844224324,CABS,12,14,12
mp/ARC83.IN2_TS0.75-med_EJ8,1806.670439584,CABS,12,13,12
mp/ARC83.IN2_TS0.75-med_EJ9,1807.070707931,CABS,22,24,22
mp/BARTHOL2.IN2_TS0.25_EJ1,1657.55065179,CABS,40,40,40
mp/BARTHOL2.IN2_TS0.25_EJ10,391.790850277,CABS,37,37,37
mp/BARTHOL2.IN2_TS0.25_EJ2,11.967680402,CABS,29,29,29
mp/BARTHOL2.IN2_TS0.25_EJ3,1801.399725507,CABS,44,45,44
mp/BARTHOL2.IN2_TS0.25_EJ4,696.229076865,CABS,28,28,28
mp/BARTHOL2.IN2_TS0.25_EJ5,5.753147135,CABS,26,26,26
mp/BARTHOL2.IN2_TS0.25_EJ6,1801.287136283,CABS,43,44,43
mp/BARTHOL2.IN2_TS0.25_EJ7,1801.763069438,CABS,46,47,46
mp/BARTHOL2.IN2_TS0.25_EJ8,1801.705039324,CABS,39,40,39
mp/BARTHOL2.IN2_TS0.25_EJ9,1801.521032821,CABS,41,42,41
mp/BARTHOL2.IN2_TS0.25-med_EJ1,1801.842711399,CABS,26,28,26
mp/BARTHOL2.IN2_TS0.25-med_EJ10,1801.967012206,CABS,51,54,51
mp/BARTHOL2.IN2_TS0.25-med_EJ2,1801.571029446,CABS,51,54,51
mp/BARTHOL2.IN2_TS0.25-med_EJ3,1801.438115719,CABS,27,29,27
