set,alpha,inst,n,ub10,ub100,ub500,ub1000,sub,t10,t100,t500,t1000
SBF2,0.25,warnecke_c=82,58,21,21,21,21,21,0.00872436,0.015739474,0.050096198,0.093544099
SBF2,0.25,warnecke_c=86,58,20,20,20,20,20,0.008841553,0.016680554,0.054930185,0.103626779
SBF2,0.25,warnecke_c=92,58,18,18,18,18,18,0.008032388,0.016373544,0.058575313,0.10960468
SBF2,0.25,warnecke_c=97,58,18,18,17,17,17,0.008153696,0.017421819,0.066008798,0.124482706
SBF2,0.25,wee-mag_c=28,75,63,63,63,63,63,0.016781856,0.016958474,0.017080821,0.017074343
SBF2,0.25,wee-mag_c=29,75,63,63,63,63,63,0.009220776,0.009334417,0.009465851,0.009533506
SBF2,0.25,wee-mag_c=30,75,62,62,62,62,62,0.015019015,0.015234409,0.015353541,0.01534201
SBF2,0.25,wee-mag_c=31,75,62,62,62,62,62,0.014267282,0.014673217,0.014730475,0.014656628
SBF2,0.25,wee-mag_c=32,75,61,61,61,61,61,0.018635765,0.039444226,0.143956339,0.274437556
SBF2,0.25,wee-mag_c=33,75,61,61,61,61,61,0.017214628,0.037900491,0.139267973,0.267908218
SBF2,0.25,wee-mag_c=34,75,61,61,61,61,61,0.017327725,0.037732879,0.141361377,0.26931727
SBF2,0.25,wee-mag_c=35,75,60,60,60,60,60,0.008499025,0.010688172,0.0084382,0.008462532
SBF2,0.25,wee-mag_c=36,75,60,60,60,60,60,0.008558338,0.00837991,0.00848075,0.008392806
SBF2,0.25,wee-mag_c=37,75,60,60,60,60,60,0.00835334,0.008415884,0.008470706,0.008552439
SBF2,0.25,wee-mag_c=38,75,60,60,60,60,60,0.008257141,0.008352446,0.008562325,0.008531187
SBF2,0.25,wee-mag_c=39,75,60,60,60,60,60,0.008680176,0.008424649,0.008475781,0.008535064
SBF2,0.25,wee-mag_c=40,75,60,60,60,60,60,0.008241045,0.008352475,0.008449432,0.008428296
SBF2,0.25,wee-mag_c=41,75,59,59,59,59,59,0.008266511,0.008401111,0.008539431,0.008514083
SBF2,0.25,wee-mag_c=42,75,55,55,55,55,55,0.009823342,0.008500922,0.008669995,0.008649556
SBF2,0.25,wee-mag_c=43,75,50,50,50,50,50,0.008908342,0.008993116,0.009212009,0.009199412
SBF2,0.25,wee-mag_c=45,75,39,39,39,39,39,0.02073889,0.038989409,0.128475379,0.241462652
SBF2,0.25,wee-mag_c=46,75,36,36,35,35,35,0.021939406,0.04093004,0.138447131,0.255946183
SBF2,0.25,wee-mag_c=47,75,34,34,33,33,34,0.019828877,0.039681861,0.139411552,0.260036593
SBF2,0.25,wee-mag_c=49,75,33,33,33,32,33,0.020018503,0.041735343,0.149572567,0.2869295
SBF2,0.25,wee-mag_c=50,75,32,32,32,32,32,0.020297315,0.043992857,0.159030417,0.300939216
SBF2,0.25,wee-mag_c=52,75,32,32,32,32,32,0.020093033,0.042438787,0.153369864,0.289697241
SBF2,0.25,wee-mag_c=54,75,31,31,31,31,31,0.019545157,0.039711137,0.138967892,0.263180144
SBF2,0.25,wee-mag_c=56,75,31,31,30,30,31,0.019511428,0.039314891,0.09989528,0.100178908
SBF2,0.50,Arc111_c=10027,111,16,16,16,16,16,0.168556982,0.864078526,4.236411477,8.563276158
SBF2,0.50,Arc111_c=10743,111,15,15,15,15,15,0.244324098,1.10749787,5.948043445,11.965830406
SBF2,0.50,arc111_c=11378,111,14,14,14,14,14,0.039358282,0.039299838,0.040475062,0.045133154
SBF2,0.50,Arc111_c=11570,111,14,14,14,14,14,0.213633324,1.000018951,5.254785908,10.792777465
SBF2,0.50,Arc111_c=17067,111,9,9,9,9,9,0.029846584,0.029494261,0.029786766,0.029510205
SBF2,0.50,arc111_c=5755,111,28,28,28,28,28,0.100656334,0.408718486,1.939058514,3.919778069
SBF2,0.50,Arc111_c=5785,111,28,28,28,28,28,0.112400193,0.429886963,2.127190862,4.222730981
SBF2,0.50,Arc111_c=6016,111,27,27,27,27,27,0.095657141,0.325320187,1.51215597,3.093961636
SBF2,0.50,Arc111_c=6267,111,26,26,26,26,26,0.096265336,0.401169799,1.969229041,3.913262295
SBF2,0.50,Arc111_c=6540,111,25,25,24,24,25,0.094445654,0.336273916,1.513076868,1.515497939
SBF2,0.50,Arc111_c=6837,111,24,24,24,24,24,0.088898751,0.306354615,1.435257883,2.884942443
SBF2,0.50,Arc111_c=7162,111,22,22,22,22,22,0.027949112,0.028086332,0.028689108,0.028745032
SBF2,0.50,Arc111_c=7520,111,22,21,21,21,22,0.128893211,0.494260899,2.300351562,4.529539911
SBF2,0.50,Arc111_c=7916,111,20,20,20,20,20,0.110316134,0.453788269,2.417559897,4.982428681
SBF2,0.50,Arc111_c=8356,111,19,19,19,19,19,0.104275597,0.384911851,1.960496089,3.843463925
SBF2,0.50,arc111_c=8847,111,18,18,18,18,18,0.159136868,0.709920503,3.765917271,7.10876354
SBF2,0.50,Arc111_c=9400,111,17,17,17,17,17,0.178694239,0.879346967,4.513990357,9.141764737
SBF2,0.50,arc83_c=10816,83,8,8,8,8,8,0.014945447,0.017552161,0.031872657,0.047353317
SBF2,0.50,Arc83_c=3786,83,22,22,22,22,22,0.019984221,0.037186462000000003,0.122930937,0.229317759
SBF2,0.50,Arc83_c=3985,83,21,21,21,21,21,0.018142131,0.035167975,0.127766229,0.239908441
SBF2,0.50,Arc83_c=4206,83,20,20,20,20,20,0.019568708,0.044426521,0.177135308,0.339166531
SBF2,0.50,Arc83_c=4454,83,19,19,19,19,19,0.020880663,0.054574228,0.227822714,0.453135834
SBF2,0.50,Arc83_c=4732,83,18,18,18,18,18,0.024586819,0.071167597,0.311160872,0.617958537
SBF2,0.50,Arc83_c=5048,83,17,17,17,17,17,0.027330258,0.09085135,0.417707901,0.817536817
SBF2,0.50,Arc83_c=5408,83,16,15,15,15,15,0.02807052,0.083611069,0.085969863,0.08652993
SBF2,0.50,Arc83_c=5824,83,14,14,14,14,14,0.01194036,0.011841818,0.01208016,0.01208071
SBF2,0.50,arc83_c=5853,83,14,14,14,14,14,0.011862261,0.011906852,0.012345874,0.011938205
SBF2,0.50,Arc83_c=6309,83,13,13,13,13,13,0.011301472,0.011267729,0.011611172,0.011608207
SBF2,0.50,arc83_c=6842,83,12,12,12,12,12,0.011289694,0.011209189,0.011718284,0.011377761
SBF2,0.50,Arc83_c=6883,83,12,12,12,12,12,0.01772512,0.017629579,0.018110483,0.018208943
SBF2,0.50,Arc83_c=7571,83,11,11,11,11,11,0.009084473,0.009223544,0.009434598,0.0093926430000000009
SBF2,0.50,arc83_c=8412,83,10,10,10,10,10,0.009885709,0.009334226,0.009617786,0.009429308
SBF2,0.50,arc83_c=8898,83,9,9,9,9,9,0.011059646,0.010885834,0.011212249,0.011123134
SBF2,0.50,barthol2_c=101,148,46,46,46,45,45,0.128817711,0.27587528,1.024225935,1.933656307
SBF2,0.50,barthol2_c=104,148,44,44,44,44,44,0.127998483,0.270670994,1.018766149,1.98519783
SBF2,0.50,barthol2_c=106,148,43,43,43,43,43,0.135359614,0.310493474,1.20906915,2.303297034
SBF2,0.50,barthol2_c=109,148,42,42,42,42,42,0.134124593,0.341648767,1.380256074,2.62206261
SBF2,0.50,barthol2_c=112,148,41,41,41,41,41,0.143484114,0.379400407,1.69818043,3.043672251
SBF2,0.50,barthol2_c=115,148,40,40,40,40,40,0.140917123,0.372875887,1.665677288,3.039731788
SBF2,0.50,barthol2_c=118,148,39,39,39,39,39,0.172376214,0.448382004,2.248180489,3.968466385
SBF2,0.50,barthol2_c=121,148,38,38,38,38,38,0.159853479,0.455113197,2.2789652,4.100771316
SBF2,0.50,barthol2_c=125,148,36,36,36,36,36,0.17367637,0.549953987,2.665738546,5.061685785
SBF2,0.50,barthol2_c=129,148,36,36,35,35,35,0.185836233,0.624337813,3.142619612,6.025636505
SBF2,0.50,barthol2_c=133,148,34,34,34,34,34,0.216269012,0.703134716,3.598979175,6.888853618
SBF2,0.50,barthol2_c=137,148,33,33,33,33,33,0.232045323,0.825493037,3.970853256,7.963496591
SBF2,0.50,barthol2_c=142,148,32,32,32,32,32,0.237165773,0.906363465,4.452913239,8.953938075
SBF2,0.50,barthol2_c=146,148,31,31,31,31,31,0.28968687,1.106899729,5.012187131,10.307114413
SBF2,0.50,barthol2_c=152,148,30,30,30,30,30,0.288253773,1.190893649,6.006426344,12.002828339
SBF2,0.50,barthol2_c=157,148,29,29,29,29,29,0.310785646,1.496522533,6.001060942,12.006943686
SBF2,0.50,barthol2_c=163,148,28,28,28,28,28,0.358740755,1.718882477,6.002855438,12.002691748
SBF2,0.50,barthol2_c=170,148,27,27,27,27,27,0.412664367,1.95089035,6.023706511,12.014472675
SBF2,0.50,barthol2_c=84,148,55,55,55,55,55,0.1396987,0.226170879,0.670275821,1.235237751
SBF2,0.50,barthol2_c=85,148,54,54,54,54,54,0.145673097,0.243164872,0.742448393,1.367321758
SBF2,0.50,barthol2_c=87,148,53,53,53,53,53,0.111571729,0.203632719,0.678376234,1.261149466
SBF2,0.50,barthol2_c=89,148,52,52,52,52,52,0.11198262,0.21361099,0.735046691,1.367334499
SBF2,0.50,barthol2_c=91,148,51,51,51,51,50,0.116877453,0.219200777,0.725796593,1.349213316
SBF2,0.50,barthol2_c=93,148,49,49,49,49,50,0.113349901,0.224751294,0.791055627,1.489043937
SBF2,0.50,barthol2_c=95,148,48,48,48,48,48,0.118358042,0.248071005,0.863808718,1.764501848
SBF2,0.50,barthol2_c=97,148,47,47,47,47,47,0.139687568,0.264101028,0.920829169,1.822718001
SBF2,0.50,barthol2_c=99,148,46,46,46,46,46,0.115755951,0.239620433,0.941203437,1.89927201
SBF2,0.50,barthold_c=403,148,15,15,15,15,15,0.27618813,1.067238345,5.030082747,9.933428924
SBF2,0.50,barthold_c=434,148,14,14,14,14,14,0.243601574,1.06215606,4.897113044,9.74957898
SBF2,0.50,barthold_c=470,148,13,13,13,13,13,0.194652551,0.685858365,3.12771726,6.081819731
SBF2,0.50,barthold_c=513,148,12,12,12,12,12,0.17202434,0.576261629,2.342962889,4.482495347
SBF2,0.50,barthold_c=564,148,11,11,11,11,11,0.145354787,0.333764665,1.447560699,2.676813669
SBF2,0.50,barthold_c=626,148,10,10,10,10,10,0.10371359,0.169683371,0.488744224,0.862252224
SBF2,0.50,barthold_c=705,148,9,9,9,9,9,0.100709237,0.141452345,0.339267985,0.569567889
SBF2,0.50,barthold_c=805,148,8,8,8,8,8,0.093328584,0.109377352,0.182238258,0.277088071
SBF2,0.50,bowman8_c=20,8,5,5,5,5,5,4.93521e-4,4.9669e-4,4.88783e-4,4.90636e-4
SBF2,0.50,buxey_c=27,29,13,13,13,13,13,0.002298716,0.002286696,0.002370713,0.002329542
SBF2,0.50,buxey_c=30,29,12,12,12,12,12,0.002742465,0.004530654,0.015730038,0.029489604
SBF2,0.50,buxey_c=33,29,11,11,11,11,11,0.001235788,0.001287924,0.001285536,0.001309795
SBF2,0.50,buxey_c=36,29,10,10,10,10,10,0.003453612,0.005345957,0.02026606,0.039274636
SBF2,0.50,buxey_c=41,29,8,8,8,8,8,0.001867894,0.001892193,0.001920504,0.001937093
SBF2,0.50,buxey_c=47,29,8,8,8,8,8,0.002618909,0.006700605,0.028301877,0.054256256
SBF2,0.50,buxey_c=54,29,7,7,7,7,7,0.003811138,0.011155253,0.049960079,0.098297614
SBF2,0.50,gunther_c=41,35,14,14,14,14,14,0.003463279,0.005901858,0.017805194,0.032992662
SBF2,0.50,gunther_c=44,35,12,12,12,12,12,0.003096496,0.005712975,0.019049947,0.035735609
SBF2,0.50,gunther_c=49,35,11,11,11,11,11,0.003555441,0.009991742,0.045459874,0.083408477
SBF2,0.50,gunther_c=54,35,10,10,10,10,9,0.002802967,0.006157654,0.02342088,0.04468983
SBF2,0.50,gunther_c=61,35,9,9,9,9,9,0.003209934,0.008608683,0.036127955,0.069674071
SBF2,0.50,gunther_c=69,35,8,8,8,8,8,0.00161776,0.001590214,0.001586451,0.001639224
SBF2,0.50,gunther_c=81,35,7,7,7,7,7,0.001529981,0.001481317,0.001525018,0.001570106
SBF2,0.50,hahn_c=2004,53,8,8,8,8,8,0.005193746,0.005215862,0.005314875,0.005420418
SBF2,0.50,hahn_c=2338,53,7,7,7,7,7,0.002534518,0.002495582,0.003081897,0.002545646
SBF2,0.50,hahn_c=2806,53,6,6,6,6,6,0.005541902,0.014705649,0.059182677,0.115600935
SBF2,0.50,hahn_c=3507,53,5,5,5,5,5,0.002627905,0.002683326,0.002722548,0.002768326
SBF2,0.50,hahn_c=4676,53,4,4,4,4,4,0.003021015,0.002645091,0.002636348,0.002624942
SBF2,0.50,heskia_c=138,28,8,8,8,8,8,0.001299477,0.001282051,0.001324579,0.001343826
SBF2,0.50,heskia_c=205,28,6,6,6,6,6,0.024152605,0.109073726,0.630467635,1.129511518
SBF2,0.50,heskia_c=216,28,5,5,5,5,5,0.001397175,0.001406307,0.001434809,0.001407328
SBF2,0.50,heskia_c=256,28,4,4,4,4,4,0.002513598,0.002571543,0.002570779,0.002647033
SBF2,0.50,heskia_c=324,28,4,4,4,4,4,0.001379941,0.001401244,0.00145432,0.001401781
SBF2,0.50,heskia_c=342,28,3,3,3,3,3,0.002349333,0.0024075,0.00238178,0.002423643
SBF2,0.50,jackson_c=10,11,5,5,5,5,5,8.39519e-4,6.67028e-4,6.48933e-4,6.73296e-4
SBF2,0.50,jackson_c=13,11,4,4,4,4,4,5.30657e-4,5.32905e-4,5.20749e-4,5.40553e-4
SBF2,0.50,jackson_c=14,11,4,4,4,4,4,5.1892e-4,5.28384e-4,5.21845e-4,5.29183e-4
SBF2,0.50,jackson_c=21,11,3,3,3,3,3,5.27316e-4,5.1471e-4,5.61521e-4,5.45457e-4
SBF2,0.50,jackson_c=7,11,8,8,8,8,8,5.36957e-4,5.27181e-4,5.96081e-4,5.51101e-4
SBF2,0.50,jackson_c=9,11,6,6,6,6,6,6.00663e-4,5.88903e-4,6.92265e-4,6.19312e-4
SBF2,0.50,jaeschke_c=10,9,4,4,4,4,4,4.98703e-4,4.94378e-4,5.62768e-4,5.1597e-4
SBF2,0.50,jaeschke_c=18,9,3,3,3,3,3,5.05106e-4,4.95079e-4,5.59283e-4,5.01932e-4
SBF2,0.50,jaeschke_c=6,9,8,8,8,8,8,4.97954e-4,4.95045e-4,5.48075e-4,5.05893e-4
SBF2,0.50,jaeschke_c=7,9,7,7,7,7,7,4.98221e-4,5.01393e-4,5.60509e-4,5.10514e-4
SBF2,0.50,jaeschke_c=8,9,6,6,6,6,6,4.94237e-4,5.08042e-4,5.6524e-4,4.89556e-4
SBF2,0.50,kilbrid_c=110,45,6,6,6,6,6,0.002826484,0.002844838,0.003278969,0.002881728
SBF2,0.50,kilbrid_c=111,45,6,6,6,6,6,0.013681379,0.06369027,0.437678818,0.811924859
SBF2,0.50,kilbrid_c=138,45,4,4,4,4,4,0.00551296,0.005618789,0.006371277,0.005671584
SBF2,0.50,kilbrid_c=184,45,4,4,4,4,4,0.00426003,0.005513735,0.014796145,0.021609142
SBF2,0.50,kilbrid_c=56,45,11,11,11,11,11,0.011893232,0.066605926,0.367765586,0.640377623
SBF2,0.50,kilbrid_c=57,45,11,11,11,11,11,0.011558783,0.062339057,0.325685479,0.551090484
SBF2,0.50,kilbrid_c=62,45,10,10,10,10,10,0.018425553,0.075122006,0.377480449,0.664414462
SBF2,0.50,kilbrid_c=69,45,9,9,9,9,9,0.019070369,0.099946248,0.539539626,0.992059286
SBF2,0.50,kilbrid_c=79,45,8,8,8,8,8,0.020463728,0.091705511,0.558361489,1.036367758
SBF2,0.50,kilbrid_c=92,45,7,7,7,7,7,0.020401396,0.114931239,0.627720743,1.136282517
SBF2,0.50,lutz1_c=1414,32,11,11,11,11,11,0.001273179,0.001376735,0.00139703,0.001284616
SBF2,0.50,lutz1_c=1572,32,10,10,10,10,10,0.001131482,0.001166136,0.001308625,0.001165262
SBF2,0.50,lutz1_c=1768,32,9,9,9,9,9,0.001283543,0.001334816,0.001457097,0.001362399
SBF2,0.50,lutz1_c=2020,32,8,8,8,8,8,0.002128494,0.002187446,0.002431789,0.002174181
SBF2,0.50,lutz1_c=2357,32,7,7,7,7,7,0.001257435,0.001292597,0.001462496,0.001316752
SBF2,0.50,lutz1_c=2828,32,6,6,6,6,6,0.001133071,0.001191121,0.001293942,0.001186452
SBF2,0.50,lutz2_c=11,89,51,51,50,50,51,0.0193921,0.025879559,0.067770316,0.101513807
SBF2,0.50,lutz2_c=12,89,46,46,46,46,46,0.014568299,0.021393902,0.059464972,0.092690098
SBF2,0.50,lutz2_c=13,89,44,43,42,42,42,0.016427804,0.024653426,0.066313225,0.098584595
SBF2,0.50,lutz2_c=14,89,39,39,39,39,38,0.018110258,0.027003542,0.063166778,0.096646233
SBF2,0.50,lutz2_c=15,89,36,36,35,35,35,0.016539014,0.026268217,0.064724737,0.098127944
SBF2,0.50,lutz2_c=16,89,34,33,33,33,33,0.014796319,0.026317748,0.062394697,0.096452094
SBF2,0.50,lutz2_c=17,89,30,30,30,30,31,0.016471239,0.027415059,0.06367962,0.106188998
SBF2,0.50,lutz2_c=18,89,29,29,29,29,29,0.016624664,0.027438032,0.065170202,0.10985331500000001
SBF2,0.50,lutz2_c=19,89,27,27,27,27,27,0.016414901,0.027009272,0.05959031,0.108207298
SBF2,0.50,lutz2_c=20,89,26,26,26,26,26,0.016582482,0.028373898,0.064957438,0.11859649
SBF2,0.50,lutz2_c=21,89,25,25,25,25,25,0.01701058,0.029967386,0.075720634,0.140653632
SBF2,0.50,lutz3_c=103,89,17,17,17,17,17,0.008361519,0.009499884,0.008301149,0.008440961
SBF2,0.50,lutz3_c=110,89,16,16,16,16,16,0.025699865,0.083307566,0.297190146,0.646308029
SBF2,0.50,lutz3_c=118,89,15,15,15,15,15,0.022793507,0.078211508,0.255164912,0.519010282
SBF2,0.50,lutz3_c=127,89,14,14,14,14,14,0.017721296,0.045566628,0.151179028,0.296994806
SBF2,0.50,lutz3_c=137,89,13,13,13,13,13,0.008485027,0.013113712,0.008552351,0.00869407
SBF2,0.50,lutz3_c=150,89,12,12,12,12,12,0.016746436,0.044834983,0.140935977,0.268154045
SBF2,0.50,lutz3_c=75,89,24,24,24,24,24,0.028466249,0.08198046,0.310205034,0.626566556
SBF2,0.50,lutz3_c=79,89,22,22,22,22,22,0.02222165,0.071493896,0.244414802,0.509222885
SBF2,0.50,lutz3_c=83,89,21,21,21,21,21,0.020016979,0.057715395,0.192371389,0.403143038
SBF2,0.50,lutz3_c=87,89,20,20,20,20,20,0.015627836,0.018078484,0.015738947,0.016001752
SBF2,0.50,lutz3_c=92,89,19,19,19,19,19,0.018912671,0.062998159,0.215703473,0.445184519
SBF2,0.50,lutz3_c=97,89,18,18,18,18,18,0.022093754,0.065040746,0.213590607,0.480976146
SBF2,0.50,mansoor_c=48,11,4,4,4,4,4,5.46935e-4,6.24122e-4,5.51147e-4,6.15544e-4
SBF2,0.50,mansoor_c=62,11,3,3,3,3,3,7.04647e-4,6.86153e-4,6.06863e-4,6.72242e-4
SBF2,0.50,mansoor_c=94,11,2,2,2,2,2,5.45157e-4,6.21606e-4,5.47534e-4,6.11112e-4
SBF2,0.50,mertens_c=10,7,3,3,3,3,3,4.67826e-4,5.5207e-4,4.72744e-4,5.54146e-4
SBF2,0.50,mertens_c=15,7,2,2,2,2,2,4.72705e-4,5.39161e-4,4.56921e-4,5.42618e-4
SBF2,0.50,mertens_c=18,7,2,2,2,2,2,4.48507e-4,5.23866e-4,4.86712e-4,5.49024e-4
SBF2,0.50,mertens_c=6,7,6,6,6,6,6,4.7525e-4,5.22284e-4,4.96577e-4,5.546e-4
SBF2,0.50,mertens_c=7,7,5,5,5,5,5,4.77335e-4,5.35648e-4,4.91912e-4,5.34726e-4
SBF2,0.50,mertens_c=8,7,5,5,5,5,5,4.85899e-4,5.56589e-4,4.88669e-4,5.66131e-4
SBF2,0.50,mitchell_c=14,21,8,8,8,8,8,7.80042e-4,8.71519e-4,7.82658e-4,9.09645e-4
SBF2,0.50,mitchell_c=15,21,8,8,8,8,8,7.81651e-4,9.0892e-4,7.92933e-4,8.94737e-4
SBF2,0.50,mitchell_c=21,21,5,5,5,5,5,7.74203e-4,8.79461e-4,7.74098e-4,8.86309e-4
SBF2,0.50,mitchell_c=26,21,5,5,5,5,5,7.32941e-4,8.56198e-4,7.52955e-4,8.20268e-4
SBF2,0.50,mitchell_c=35,21,3,3,3,3,3,7.38346e-4,8.72684e-4,7.37469e-4,8.51687e-4
SBF2,0.50,mitchell_c=39,21,3,3,3,3,3,7.56954e-4,8.77457e-4,7.66934e-4,8.56978e-4
SBF2,0.50,mukherje_c=176,94,26,26,26,26,26,0.089800877,0.583582067,2.648717349,5.588590433
SBF2,0.50,mukherje_c=183,94,25,25,25,25,25,0.133283531,0.730276676,3.241204778,6.775206373
SBF2,0.50,mukherje_c=192,94,24,24,24,24,24,0.152270043,1.066973582,4.641142058,9.44867585
SBF2,0.50,mukherje_c=201,94,23,23,23,23,23,0.196811034,1.154558557,5.264356598,10.881740998
SBF2,0.50,mukherje_c=211,94,22,22,22,22,22,0.19371961,1.265738365,6.002903123,12.002543006
SBF2,0.50,mukherje_c=222,94,21,21,21,21,21,0.268926245,1.36573299,6.008573893,12.00641893
SBF2,0.50,mukherje_c=234,94,19,19,19,19,19,0.018911147,0.021246048,0.018987282,0.018984397
SBF2,0.50,mukherje_c=248,94,19,19,19,19,18,0.342491219,1.947496975,6.001792758,12.011979352000001
SBF2,0.50,mukherje_c=263,94,17,17,17,17,17,0.016823357,0.019523704,0.017347575,0.017203758
SBF2,0.50,mukherje_c=281,94,16,16,16,16,16,0.023207896,0.026942068,0.02386197,0.023856546
SBF2,0.50,mukherje_c=301,94,15,15,15,15,15,0.024955289,0.028484001,0.02546525,0.025404155
SBF2,0.50,mukherje_c=324,94,14,14,14,14,14,0.018705455,0.021900414,0.026759957,0.019479983
SBF2,0.50,mukherje_c=351,94,13,13,13,13,13,0.024995505,0.028848785,0.025700855,0.025666642
SBF2,0.50,roszieg_c=14,25,10,10,10,10,10,9.13966e-4,0.001051151,9.36347e-4,9.39804e-4
SBF2,0.50,roszieg_c=16,25,8,8,8,8,8,9.76889e-4,0.001126229,0.00102527,0.001005547
SBF2,0.50,roszieg_c=18,25,8,8,8,8,8,8.92906e-4,0.001051385,9.22411e-4,9.1085e-4
SBF2,0.50,roszieg_c=21,25,6,6,6,6,6,9.97322e-4,0.001140274,9.95437e-4,0.001028145
SBF2,0.50,roszieg_c=25,25,6,6,6,6,6,9.01231e-4,0.001013038,9.2069e-4,9.28709e-4
SBF2,0.50,roszieg_c=32,25,4,4,4,4,4,9.55456e-4,0.001081298,9.65751e-4,9.65987e-4
SBF2,0.50,sawyer30_c=25,30,14,14,14,14,14,0.002441397,0.004861089,0.013910855,0.025849033
SBF2,0.50,sawyer30_c=27,30,14,13,13,13,13,0.003223893,0.005606097,0.005003311,0.005055386
SBF2,0.50,sawyer30_c=30,30,12,12,12,12,12,0.002298415,0.005334081,0.016967122,0.031663268
SBF2,0.50,Sawyer30_c=33,30,11,11,11,11,11,0.002335511,0.004946985,0.018150555,0.034579654
SBF2,0.50,sawyer30_c=36,30,10,10,10,10,10,0.002451794,0.006189838,0.020946449,0.039778702
SBF2,0.50,sawyer30_c=41,30,9,8,8,8,9,0.00292966,0.008530891,0.007649735,0.007581904
SBF2,0.50,Sawyer30_c=47,30,8,8,8,8,8,0.00327173,0.009873556,0.044468129,0.087142899
SBF2,0.50,sawyer30_c=54,30,7,7,7,7,7,0.004457982,0.0215109,0.098898807,0.195680968
SBF2,0.50,sawyer30_c=75,30,5,5,5,5,5,0.001291513,0.001466851,0.001328576,0.001367402
SBF2,0.50,scholl_c=1394,297,53,53,53,53,53,0.806547868,2.373156409,6.001535905,12.002064136
SBF2,0.50,scholl_c=1422,297,52,52,52,52,52,0.802645068,2.103053537,6.008179369,12.001715039
SBF2,0.50,scholl_c=1452,297,51,51,51,51,51,0.8940508,2.330497595,6.016955912,12.009844776
SBF2,0.50,scholl_c=1483,297,50,50,50,50,50,0.947509905,2.370805594,6.004675621,12.012003378
SBF2,0.50,scholl_c=1515,297,49,49,49,49,49,0.930977643,2.485291476,6.009440467,12.02025585
SBF2,0.50,scholl_c=1548,297,48,48,48,48,48,0.878071414,2.482933457,6.009097167,12.022714855
SBF2,0.50,scholl_c=1584,297,47,47,47,47,47,0.889347322,2.538711884,6.009596775,12.000744582
SBF2,0.50,scholl_c=1620,297,46,46,46,46,46,0.868650426,2.759474056,6.002739532,12.006190521
SBF2,0.50,scholl_c=1659,297,45,45,45,45,45,0.949598397,2.741868302,6.008431784,12.005789956
SBF2,0.50,scholl_c=1699,297,44,44,44,44,44,0.882257731,2.714854409,6.009274609,12.013679346
SBF2,0.50,scholl_c=1742,297,43,43,43,43,43,0.950042341,2.954325624,6.021793647,12.016176759
SBF2,0.50,scholl_c=1787,297,42,42,42,42,42,0.909561795,2.579961159,6.02793695,12.023591509
SBF2,0.50,scholl_c=1834,297,41,41,41,41,41,0.872243319,2.519274475,6.013559204,12.000820883
SBF2,0.50,scholl_c=1883,297,39,39,39,39,40,0.926756173,2.518669927,6.009197306,12.023257337
SBF2,0.50,scholl_c=1935,297,38,38,38,38,38,0.883045855,2.17273858,6.004598512,12.011803681
SBF2,0.50,scholl_c=1991,297,37,37,37,37,37,0.771808224,1.862832918,6.006004983,12.003222714
SBF2,0.50,scholl_c=2049,297,36,36,36,36,36,0.718406747,1.692404155,6.014544432,12.003054082
SBF2,0.50,scholl_c=2111,297,35,35,35,35,35,0.740462795,1.541585717,6.001541376,11.735390837
SBF2,0.50,scholl_c=2177,297,34,34,34,34,34,0.690581451,1.323270595,5.006079205,9.747655478
SBF2,0.50,scholl_c=2247,297,33,33,33,33,33,0.675034982,1.222148884,4.284865765,8.425115836
SBF2,0.50,scholl_c=2322,297,32,32,32,32,32,0.662668178,1.12717643,3.641644874,7.123458935
SBF2,0.50,scholl_c=2402,297,31,31,31,31,31,0.63168113,1.027619535,3.205593912,6.277870293
SBF2,0.50,scholl_c=2488,297,30,30,30,30,30,0.620150495,0.920060388,2.884419477,5.437984812
SBF2,0.50,scholl_c=2580,297,29,29,29,29,29,0.625208717,0.93917854,2.800684307,5.218001781
SBF2,0.50,scholl_c=2680,297,28,28,28,28,28,0.523235747,0.79226358,1.993771247,3.552680897
SBF2,0.50,scholl_c=2787,297,27,27,27,27,27,0.519551811,0.721309969,1.611114353,2.851303957
SBF2,0.50,Tonge70_c=160,70,24,24,24,24,24,0.014915913,0.033195258,0.124010337,0.230834684
SBF2,0.50,Tonge70_c=168,70,23,23,23,23,23,0.012502358,0.030129695,0.122416407,0.234717692
SBF2,0.50,Tonge70_c=176,70,22,22,22,22,22,0.01526521,0.037416436,0.15064856,0.288182161
SBF2,0.50,Tonge70_c=185,70,21,21,21,21,21,0.015889164,0.050387294,0.234613176,0.467197034
SBF2,0.50,Tonge70_c=195,70,20,20,20,20,20,0.014183942,0.038997859,0.176771058,0.33403127
SBF2,0.50,Tonge70_c=207,70,19,19,19,19,19,0.015428292,0.045879431,0.204728692,0.443039125
SBF2,0.50,Tonge70_c=220,70,18,18,18,17,18,0.017463926,0.063732745,0.296106586,0.650980441
SBF2,0.50,Tonge70_c=234,70,16,16,16,16,16,0.019959455,0.067008454,0.352435523,0.771833865
SBF2,0.50,Tonge70_c=251,70,15,15,15,15,15,0.024409356,0.090337982,0.442016833,0.994115128
SBF2,0.50,Tonge70_c=270,70,14,14,14,14,14,0.023862111,0.100902539,0.469966071,0.980826982
SBF2,0.50,Tonge70_c=293,70,13,13,13,13,13,0.033574919,0.137493321,0.622011504,1.312281084
