inst,elapsed,alg,lb,ub
SBF2-1.00/barthol2_c=84,0.307409071,FH_hoffmann,51,54
SBF2-1.00/barthol2_c=84,0.157349323,hoffmann,51,55
SBF2-1.00/barthol2_c=85,10.020426004,S_hoffmann,50,54
SBF2-1.00/barthol2_c=85,0.160123343,hoffmann,50,54
SBF2-1.00/barthol2_c=85,0.316047437,FH_hoffmann,50,53
SBF2-1.00/barthol2_c=85,0.668883924,SW_hoffmann,50,54
SBF2-1.00/barthol2_c=87,0.236206114,FH_hoffmann,49,53
SBF2-1.00/barthol2_c=87,0.103943711,hoffmann,49,54
SBF2-1.00/barthol2_c=87,10.009504083,S_hoffmann,49,53
SBF2-1.00/barthol2_c=87,0.676573224,SW_hoffmann,49,53
SBF2-1.00/barthol2_c=89,0.271936874,FH_hoffmann,48,51
SBF2-1.00/barthol2_c=89,0.687141381,SW_hoffmann,48,51
SBF2-1.00/barthol2_c=89,0.144529635,hoffmann,48,51
SBF2-1.00/barthol2_c=89,10.007780031,S_hoffmann,48,50
SBF2-1.00/barthol2_c=91,0.116589313,hoffmann,47,51
SBF2-1.00/barthol2_c=91,10.000973061,S_hoffmann,47,50
SBF2-1.00/barthol2_c=91,0.670649853,SW_hoffmann,47,51
SBF2-1.00/barthol2_c=91,0.264591689,FH_hoffmann,47,50
SBF2-1.00/barthol2_c=93,0.238428268,FH_hoffmann,46,50
SBF2-1.00/barthol2_c=93,0.102301127,hoffmann,46,51
SBF2-1.00/barthol2_c=93,10.007450647,S_hoffmann,46,49
SBF2-1.00/barthol2_c=93,0.698028514,SW_hoffmann,46,50
SBF2-1.00/barthol2_c=95,0.11941548,hoffmann,45,48
SBF2-1.00/barthol2_c=95,10.022340257,S_hoffmann,45,49
SBF2-1.00/barthol2_c=95,0.63802036,SW_hoffmann,45,48
SBF2-1.00/barthol2_c=95,0.274753055,FH_hoffmann,45,48
SBF2-1.00/barthol2_c=97,0.685786982,SW_hoffmann,44,48
SBF2-1.00/barthol2_c=97,10.008171918,S_hoffmann,44,48
SBF2-1.00/barthol2_c=97,0.131564458,hoffmann,44,48
SBF2-1.00/barthol2_c=97,0.260741635,FH_hoffmann,44,47
SBF2-1.00/barthol2_c=99,0.699018048,SW_hoffmann,43,46
SBF2-1.00/barthol2_c=99,10.017981915,S_hoffmann,43,46
SBF2-1.00/barthol2_c=99,0.116180324,hoffmann,43,46
SBF2-1.00/barthol2_c=99,0.285302014,FH_hoffmann,43,45
SBF2-1.00/barthold_c=403,0.331868878,SW_hoffmann,14,15
SBF2-1.00/barthold_c=403,0.10062351,hoffmann,14,15
SBF2-1.00/barthold_c=403,10.000519174,S_hoffmann,14,15
SBF2-1.00/barthold_c=403,0.127172416,FH_hoffmann,14,15
SBF2-1.00/barthold_c=434,0.102740783,hoffmann,13,14
SBF2-1.00/barthold_c=434,0.122398736,FH_hoffmann,13,14
SBF2-1.00/barthold_c=434,0.309803113,SW_hoffmann,13,14
SBF2-1.00/barthold_c=434,10.000204026,S_hoffmann,13,14
SBF2-1.00/barthold_c=470,0.121396181,hoffmann,12,13
SBF2-1.00/barthold_c=470,0.332490999,SW_hoffmann,12,13
SBF2-1.00/barthold_c=470,10.007021873,S_hoffmann,12,13
SBF2-1.00/barthold_c=470,0.137919757,FH_hoffmann,12,13
SBF2-1.00/barthold_c=513,0.098436609,hoffmann,11,12
SBF2-1.00/barthold_c=513,10.00503541,S_hoffmann,11,12
SBF2-1.00/barthold_c=513,0.287459676,SW_hoffmann,11,12
SBF2-1.00/barthold_c=513,0.115293043,FH_hoffmann,11,12
SBF2-1.00/barthold_c=564,0.105175841,hoffmann,10,11
SBF2-1.00/barthold_c=564,0.281386852,SW_hoffmann,10,11
SBF2-1.00/barthold_c=564,10.00615753,S_hoffmann,10,11
SBF2-1.00/barthold_c=564,0.117175845,FH_hoffmann,10,11
SBF2-1.00/barthold_c=626,10.003518129,S_hoffmann,9,10
SBF2-1.00/barthold_c=626,0.111154045,FH_hoffmann,9,10
SBF2-1.00/barthold_c=626,0.098479644,hoffmann,9,10
SBF2-1.00/barthold_c=626,0.25191091,SW_hoffmann,9,10
SBF2-1.00/barthold_c=705,0.230046789,SW_hoffmann,8,9
SBF2-1.00/barthold_c=705,0.095693829,hoffmann,8,9
SBF2-1.00/barthold_c=705,3.622316723,S_hoffmann,8,9
SBF2-1.00/barthold_c=705,0.099110057,FH_hoffmann,8,9
SBF2-1.00/barthold_c=805,2.195932641,S_hoffmann,7,8
SBF2-1.00/barthold_c=805,0.096273333,hoffmann,7,8
SBF2-1.00/barthold_c=805,0.098059162,FH_hoffmann,7,8
SBF2-1.00/barthold_c=805,0.205952858,SW_hoffmann,7,8
SBF2-1.00/bowman8_c=20,5.58802e-4,S_hoffmann,5,5
SBF2-1.00/bowman8_c=20,4.98363e-4,hoffmann,5,5
SBF2-1.00/bowman8_c=20,4.93402e-4,SW_hoffmann,5,5
SBF2-1.00/bowman8_c=20,5.01925e-4,FH_hoffmann,5,5
SBF2-1.00/buxey_c=27,0.002432877,hoffmann,13,13
SBF2-1.00/buxey_c=27,0.002459577,SW_hoffmann,13,13
SBF2-1.00/buxey_c=27,0.002921772,S_hoffmann,13,13
SBF2-1.00/buxey_c=27,0.002423584,FH_hoffmann,13,13
SBF2-1.00/buxey_c=30,0.001961445,hoffmann,11,12
SBF2-1.00/buxey_c=30,0.049865754,S_hoffmann,11,12
SBF2-1.00/buxey_c=30,0.003061664,SW_hoffmann,11,12
SBF2-1.00/buxey_c=30,0.002016349,FH_hoffmann,11,12
SBF2-1.00/buxey_c=33,0.002059732,hoffmann,11,11
SBF2-1.00/buxey_c=33,0.002059025,SW_hoffmann,11,11
SBF2-1.00/buxey_c=33,0.002041172,FH_hoffmann,11,11
SBF2-1.00/buxey_c=33,0.002469407,S_hoffmann,11,11
SBF2-1.00/buxey_c=36,0.001988725,hoffmann,9,10
SBF2-1.00/buxey_c=36,0.003530098,SW_hoffmann,9,10
SBF2-1.00/buxey_c=36,0.079529281,S_hoffmann,9,10
SBF2-1.00/buxey_c=36,0.00201599,FH_hoffmann,9,10
SBF2-1.00/buxey_c=41,0.002027341,hoffmann,8,8
SBF2-1.00/buxey_c=41,0.002385204,S_hoffmann,8,8
SBF2-1.00/buxey_c=41,0.001994111,SW_hoffmann,8,8
SBF2-1.00/buxey_c=41,0.002009141,FH_hoffmann,8,8
SBF2-1.00/buxey_c=47,0.010896682,SW_hoffmann,7,7
SBF2-1.00/buxey_c=47,0.002196484,FH_hoffmann,7,7
SBF2-1.00/buxey_c=47,0.002140303,hoffmann,7,7
SBF2-1.00/buxey_c=47,0.003021551,S_hoffmann,7,7
SBF2-1.00/buxey_c=54,0.00149832,hoffmann,7,7
SBF2-1.00/buxey_c=54,0.001482627,SW_hoffmann,7,7
SBF2-1.00/buxey_c=54,0.001483177,FH_hoffmann,7,7
SBF2-1.00/buxey_c=54,0.001722051,S_hoffmann,7,7
SBF2-1.00/gunther_c=41,0.003089367,hoffmann,13,14
SBF2-1.00/gunther_c=41,0.004370722,SW_hoffmann,13,14
SBF2-1.00/gunther_c=41,0.05630027,S_hoffmann,13,14
SBF2-1.00/gunther_c=41,0.004327588,FH_hoffmann,13,14
SBF2-1.00/gunther_c=44,0.002689226,hoffmann,11,12
SBF2-1.00/gunther_c=44,0.002761599,FH_hoffmann,11,12
SBF2-1.00/gunther_c=44,0.004354638,SW_hoffmann,11,12
SBF2-1.00/gunther_c=44,0.070380933,S_hoffmann,11,12
SBF2-1.00/gunther_c=49,0.063249501,S_hoffmann,10,11
SBF2-1.00/gunther_c=49,0.010544328,SW_hoffmann,10,11
SBF2-1.00/gunther_c=49,0.002554553,hoffmann,10,11
SBF2-1.00/gunther_c=49,0.002668771,FH_hoffmann,10,11
SBF2-1.00/gunther_c=54,0.003501742,S_hoffmann,9,9
SBF2-1.00/gunther_c=54,0.002819704,hoffmann,9,9
SBF2-1.00/gunther_c=54,0.0028323,FH_hoffmann,9,9
SBF2-1.00/gunther_c=54,0.003736271,SW_hoffmann,9,9
SBF2-1.00/gunther_c=61,0.114469778,S_hoffmann,8,9
SBF2-1.00/gunther_c=61,0.002641977,FH_hoffmann,8,9
SBF2-1.00/gunther_c=61,0.010977316,SW_hoffmann,8,9
SBF2-1.00/gunther_c=61,0.002516752,hoffmann,8,9
SBF2-1.00/gunther_c=69,0.00172911,SW_hoffmann,8,8
SBF2-1.00/gunther_c=69,0.001732664,FH_hoffmann,8,8
SBF2-1.00/gunther_c=69,0.001951605,S_hoffmann,8,8
SBF2-1.00/gunther_c=69,0.001753279,hoffmann,8,8
SBF2-1.00/gunther_c=81,0.002846372,SW_hoffmann,7,7
SBF2-1.00/gunther_c=81,0.002666032,FH_hoffmann,7,7
SBF2-1.00/gunther_c=81,0.003150675,S_hoffmann,7,7
SBF2-1.00/gunther_c=81,0.003608015,hoffmann,7,7
SBF2-1.00/hahn_c=2004,0.006278562,SW_hoffmann,8,8
SBF2-1.00/hahn_c=2004,0.005708444,hoffmann,8,8
SBF2-1.00/hahn_c=2004,0.006501216,FH_hoffmann,8,8
SBF2-1.00/hahn_c=2004,0.006606301,S_hoffmann,8,8
SBF2-1.00/hahn_c=2338,0.003187302,hoffmann,7,7
SBF2-1.00/hahn_c=2338,0.003227179,SW_hoffmann,7,7
SBF2-1.00/hahn_c=2338,0.003636075,S_hoffmann,7,7
SBF2-1.00/hahn_c=2338,0.003127159,FH_hoffmann,7,7
SBF2-1.00/hahn_c=2806,0.014265453,SW_hoffmann,5,6
SBF2-1.00/hahn_c=2806,0.262503213,S_hoffmann,5,6
SBF2-1.00/hahn_c=2806,0.004504105,hoffmann,5,6
SBF2-1.00/hahn_c=2806,0.004725719,FH_hoffmann,5,6
SBF2-1.00/hahn_c=3507,0.003599474,hoffmann,5,5
SBF2-1.00/hahn_c=3507,0.003280399,SW_hoffmann,5,5
SBF2-1.00/hahn_c=3507,0.003347631,S_hoffmann,5,5
SBF2-1.00/hahn_c=3507,0.003568308,FH_hoffmann,5,5
SBF2-1.00/hahn_c=4676,0.003140433,hoffmann,4,4
SBF2-1.00/hahn_c=4676,0.00320919,FH_hoffmann,4,4
SBF2-1.00/hahn_c=4676,0.003138712,SW_hoffmann,4,4
SBF2-1.00/hahn_c=4676,0.003282454,S_hoffmann,4,4
SBF2-1.00/heskia_c=138,0.001505529,FH_hoffmann,8,8
SBF2-1.00/heskia_c=138,0.001462698,SW_hoffmann,8,8
SBF2-1.00/heskia_c=138,0.001466672,hoffmann,8,8
SBF2-1.00/heskia_c=138,0.001488309,S_hoffmann,8,8
SBF2-1.00/heskia_c=205,0.004312002,hoffmann,5,6
SBF2-1.00/heskia_c=205,0.033785053,SW_hoffmann,5,6
SBF2-1.00/heskia_c=205,0.314643277,S_hoffmann,5,6
SBF2-1.00/heskia_c=205,0.004732098,FH_hoffmann,5,6
SBF2-1.00/heskia_c=216,0.002659022,FH_hoffmann,5,5
SBF2-1.00/heskia_c=216,0.002654383,hoffmann,5,5
SBF2-1.00/heskia_c=216,0.002744438,SW_hoffmann,5,5
SBF2-1.00/heskia_c=216,0.002764294,S_hoffmann,5,5
SBF2-1.00/heskia_c=256,0.003156692,FH_hoffmann,4,4
SBF2-1.00/heskia_c=256,0.002483538,hoffmann,4,4
SBF2-1.00/heskia_c=256,0.00253269,S_hoffmann,4,4
SBF2-1.00/heskia_c=256,0.002454919,SW_hoffmann,4,4
SBF2-1.00/heskia_c=324,0.001519717,FH_hoffmann,4,4
SBF2-1.00/heskia_c=324,0.001493773,hoffmann,4,4
SBF2-1.00/heskia_c=324,0.001555974,S_hoffmann,4,4
SBF2-1.00/heskia_c=324,0.001548062,SW_hoffmann,4,4
SBF2-1.00/heskia_c=342,0.002216775,SW_hoffmann,3,3
SBF2-1.00/heskia_c=342,0.002231529,FH_hoffmann,3,3
SBF2-1.00/heskia_c=342,0.003389644,hoffmann,3,3
SBF2-1.00/heskia_c=342,0.002265707,S_hoffmann,3,3
SBF2-1.00/jackson_c=10,6.18278e-4,hoffmann,5,6
SBF2-1.00/jackson_c=10,6.6323e-4,S_hoffmann,5,5
SBF2-1.00/jackson_c=10,7.19814e-4,SW_hoffmann,5,6
SBF2-1.00/jackson_c=10,6.49336e-4,FH_hoffmann,5,5
SBF2-1.00/jackson_c=13,6.95704e-4,SW_hoffmann,4,4
SBF2-1.00/jackson_c=13,5.48215e-4,FH_hoffmann,4,4
SBF2-1.00/jackson_c=13,5.51761e-4,hoffmann,4,4
SBF2-1.00/jackson_c=13,5.6082e-4,S_hoffmann,4,4
SBF2-1.00/jackson_c=14,5.60855e-4,hoffmann,4,4
SBF2-1.00/jackson_c=14,5.3286e-4,SW_hoffmann,4,4
SBF2-1.00/jackson_c=14,5.49483e-4,FH_hoffmann,4,4
SBF2-1.00/jackson_c=14,5.5399e-4,S_hoffmann,4,4
SBF2-1.00/jackson_c=21,6.19317e-4,SW_hoffmann,3,3
SBF2-1.00/jackson_c=21,5.50739e-4,hoffmann,3,3
SBF2-1.00/jackson_c=21,5.66587e-4,S_hoffmann,3,3
SBF2-1.00/jackson_c=21,5.29496e-4,FH_hoffmann,3,3
SBF2-1.00/jackson_c=7,5.54779e-4,hoffmann,8,8
SBF2-1.00/jackson_c=7,5.79879e-4,SW_hoffmann,8,8
SBF2-1.00/jackson_c=7,5.44597e-4,FH_hoffmann,8,8
SBF2-1.00/jackson_c=7,5.5983e-4,S_hoffmann,8,8
SBF2-1.00/jackson_c=9,6.32596e-4,FH_hoffmann,6,6
SBF2-1.00/jackson_c=9,6.09876e-4,SW_hoffmann,6,6
SBF2-1.00/jackson_c=9,6.12212e-4,hoffmann,6,6
SBF2-1.00/jackson_c=9,6.47908e-4,S_hoffmann,6,6
SBF2-1.00/jaeschke_c=10,5.11264e-4,S_hoffmann,4,4
SBF2-1.00/jaeschke_c=10,5.08307e-4,SW_hoffmann,4,4
SBF2-1.00/jaeschke_c=10,5.10746e-4,hoffmann,4,4
SBF2-1.00/jaeschke_c=10,5.24662e-4,FH_hoffmann,4,4
SBF2-1.00/jaeschke_c=18,5.19486e-4,FH_hoffmann,3,3
SBF2-1.00/jaeschke_c=18,5.13184e-4,hoffmann,3,3
SBF2-1.00/jaeschke_c=18,5.05902e-4,SW_hoffmann,3,3
SBF2-1.00/jaeschke_c=18,5.26159e-4,S_hoffmann,3,3
SBF2-1.00/jaeschke_c=6,5.05289e-4,hoffmann,8,8
SBF2-1.00/jaeschke_c=6,5.35481e-4,S_hoffmann,8,8
SBF2-1.00/jaeschke_c=6,4.97993e-4,SW_hoffmann,8,8
SBF2-1.00/jaeschke_c=6,4.96368e-4,FH_hoffmann,8,8
SBF2-1.00/jaeschke_c=7,4.98596e-4,FH_hoffmann,7,7
SBF2-1.00/jaeschke_c=7,5.08418e-4,hoffmann,7,7
SBF2-1.00/jaeschke_c=7,5.31083e-4,SW_hoffmann,7,7
SBF2-1.00/jaeschke_c=7,5.39551e-4,S_hoffmann,7,7
SBF2-1.00/jaeschke_c=8,5.11478e-4,hoffmann,6,6
SBF2-1.00/jaeschke_c=8,4.97289e-4,SW_hoffmann,6,6
SBF2-1.00/jaeschke_c=8,5.39802e-4,S_hoffmann,6,6
SBF2-1.00/jaeschke_c=8,5.1171e-4,FH_hoffmann,6,6
SBF2-1.00/kilbrid_c=110,0.003448861,hoffmann,6,6
SBF2-1.00/kilbrid_c=110,0.003503521,S_hoffmann,6,6
SBF2-1.00/kilbrid_c=110,0.003396285,FH_hoffmann,6,6
SBF2-1.00/kilbrid_c=110,0.003365832,SW_hoffmann,6,6
SBF2-1.00/kilbrid_c=111,0.048307750000000003,SW_hoffmann,5,6
SBF2-1.00/kilbrid_c=111,0.005403857,hoffmann,5,6
SBF2-1.00/kilbrid_c=111,0.005714126,FH_hoffmann,5,6
SBF2-1.00/kilbrid_c=111,0.716149136,S_hoffmann,5,6
SBF2-1.00/kilbrid_c=138,0.004392835,S_hoffmann,4,4
SBF2-1.00/kilbrid_c=138,0.00424302,FH_hoffmann,4,4
SBF2-1.00/kilbrid_c=138,0.004297548,SW_hoffmann,4,4
SBF2-1.00/kilbrid_c=138,0.004235878,hoffmann,4,4
SBF2-1.00/kilbrid_c=184,0.003229587,hoffmann,3,3
SBF2-1.00/kilbrid_c=184,0.003359681,S_hoffmann,3,3
SBF2-1.00/kilbrid_c=184,0.003236141,SW_hoffmann,3,3
SBF2-1.00/kilbrid_c=184,0.003221509,FH_hoffmann,3,3
SBF2-1.00/kilbrid_c=56,0.006100883,FH_hoffmann,10,10
SBF2-1.00/kilbrid_c=56,0.060280314,SW_hoffmann,10,11
SBF2-1.00/kilbrid_c=56,0.005576622,hoffmann,10,11
SBF2-1.00/kilbrid_c=56,0.043979081,S_hoffmann,10,10
SBF2-1.00/kilbrid_c=57,0.005047703,hoffmann,10,11
SBF2-1.00/kilbrid_c=57,0.057087967,SW_hoffmann,10,11
SBF2-1.00/kilbrid_c=57,0.006006612,FH_hoffmann,10,10
SBF2-1.00/kilbrid_c=57,0.060315975,S_hoffmann,10,10
SBF2-1.00/kilbrid_c=62,0.008374008,FH_hoffmann,9,9
SBF2-1.00/kilbrid_c=62,0.00575506,hoffmann,9,9
SBF2-1.00/kilbrid_c=62,0.915559522,S_hoffmann,9,10
SBF2-1.00/kilbrid_c=62,0.036391409,SW_hoffmann,9,9
SBF2-1.00/kilbrid_c=69,0.006119276,hoffmann,8,8
SBF2-1.00/kilbrid_c=69,0.031814393,SW_hoffmann,8,8
SBF2-1.00/kilbrid_c=69,0.046959631,S_hoffmann,8,8
SBF2-1.00/kilbrid_c=69,0.006388796,FH_hoffmann,8,8
SBF2-1.00/kilbrid_c=79,0.708471181,S_hoffmann,7,8
SBF2-1.00/kilbrid_c=79,0.059137608,SW_hoffmann,7,8
SBF2-1.00/kilbrid_c=79,0.006080795,FH_hoffmann,7,8
SBF2-1.00/kilbrid_c=79,0.005606077,hoffmann,7,8
SBF2-1.00/kilbrid_c=92,0.004979764,FH_hoffmann,6,6
SBF2-1.00/kilbrid_c=92,0.00496582,SW_hoffmann,6,6
SBF2-1.00/kilbrid_c=92,0.004987313,hoffmann,6,6
SBF2-1.00/kilbrid_c=92,0.005133944,S_hoffmann,6,6
SBF2-1.00/lutz1_c=1414,0.001435438,FH_hoffmann,11,11
SBF2-1.00/lutz1_c=1414,0.00146865,S_hoffmann,11,11
SBF2-1.00/lutz1_c=1414,0.001393087,SW_hoffmann,11,11
SBF2-1.00/lutz1_c=1414,0.001416185,hoffmann,11,11
SBF2-1.00/lutz1_c=1572,0.001306007,FH_hoffmann,10,10
SBF2-1.00/lutz1_c=1572,0.001314412,hoffmann,10,10
SBF2-1.00/lutz1_c=1572,0.001321313,S_hoffmann,10,10
SBF2-1.00/lutz1_c=1572,0.001302371,SW_hoffmann,10,10
SBF2-1.00/lutz1_c=1768,0.002142798,SW_hoffmann,9,9
SBF2-1.00/lutz1_c=1768,0.002137008,hoffmann,9,9
SBF2-1.00/lutz1_c=1768,0.00215184,FH_hoffmann,9,9
SBF2-1.00/lutz1_c=1768,0.00224164,S_hoffmann,9,9
SBF2-1.00/lutz1_c=2020,0.001526599,SW_hoffmann,8,8
SBF2-1.00/lutz1_c=2020,0.001488223,hoffmann,8,8
SBF2-1.00/lutz1_c=2020,0.00153885,S_hoffmann,8,8
SBF2-1.00/lutz1_c=2020,0.001491552,FH_hoffmann,8,8
SBF2-1.00/lutz1_c=2357,0.001352104,hoffmann,7,7
SBF2-1.00/lutz1_c=2357,0.001347021,SW_hoffmann,7,7
SBF2-1.00/lutz1_c=2357,0.001354247,S_hoffmann,7,7
SBF2-1.00/lutz1_c=2357,0.001326369,FH_hoffmann,7,7
SBF2-1.00/lutz1_c=2828,0.001305815,SW_hoffmann,6,6
SBF2-1.00/lutz1_c=2828,0.001379017,S_hoffmann,6,6
SBF2-1.00/lutz1_c=2828,0.001329003,hoffmann,6,6
SBF2-1.00/lutz1_c=2828,0.001323687,FH_hoffmann,6,6
SBF2-1.00/lutz2_c=11,0.600617939,S_hoffmann,47,51
SBF2-1.00/lutz2_c=11,0.020585368,hoffmann,47,53
SBF2-1.00/lutz2_c=11,0.022753884,FH_hoffmann,47,52
SBF2-1.00/lutz2_c=11,0.028470179,SW_hoffmann,47,51
SBF2-1.00/lutz2_c=12,0.408025052,S_hoffmann,42,44
SBF2-1.00/lutz2_c=12,0.015785415,hoffmann,42,48
SBF2-1.00/lutz2_c=12,0.017826077,FH_hoffmann,42,47
SBF2-1.00/lutz2_c=12,0.021312738,SW_hoffmann,42,44
SBF2-1.00/lutz2_c=13,0.024711439,FH_hoffmann,39,41
SBF2-1.00/lutz2_c=13,0.024169955,hoffmann,39,43
SBF2-1.00/lutz2_c=13,0.032145297,SW_hoffmann,39,41
SBF2-1.00/lutz2_c=13,0.221590554,S_hoffmann,39,40
SBF2-1.00/lutz2_c=14,0.019475238,FH_hoffmann,36,39
SBF2-1.00/lutz2_c=14,0.53892131,S_hoffmann,36,38
SBF2-1.00/lutz2_c=14,0.025522952,SW_hoffmann,36,38
SBF2-1.00/lutz2_c=14,0.019226855,hoffmann,36,39
SBF2-1.00/lutz2_c=15,0.030243772,SW_hoffmann,33,36
SBF2-1.00/lutz2_c=15,0.01729264,FH_hoffmann,33,37
SBF2-1.00/lutz2_c=15,0.375885156,S_hoffmann,33,35
SBF2-1.00/lutz2_c=15,0.017523484,hoffmann,33,37
SBF2-1.00/lutz2_c=16,0.024288614,FH_hoffmann,31,31
SBF2-1.00/lutz2_c=16,0.025035901,hoffmann,31,31
SBF2-1.00/lutz2_c=16,0.026265274,SW_hoffmann,31,31
SBF2-1.00/lutz2_c=16,0.032093488,S_hoffmann,31,31
SBF2-1.00/lutz2_c=17,0.024991181,SW_hoffmann,29,31
SBF2-1.00/lutz2_c=17,0.017545724,hoffmann,29,31
SBF2-1.00/lutz2_c=17,0.370978776,S_hoffmann,29,31
SBF2-1.00/lutz2_c=17,0.017847022,FH_hoffmann,29,31
SBF2-1.00/lutz2_c=18,0.032398654,SW_hoffmann,27,29
SBF2-1.00/lutz2_c=18,0.017642988,hoffmann,27,30
SBF2-1.00/lutz2_c=18,0.018130028,FH_hoffmann,27,29
SBF2-1.00/lutz2_c=18,0.535141913,S_hoffmann,27,28
SBF2-1.00/lutz2_c=19,0.02482915,SW_hoffmann,26,26
SBF2-1.00/lutz2_c=19,0.019307071,FH_hoffmann,26,27
SBF2-1.00/lutz2_c=19,0.034233028,S_hoffmann,26,26
SBF2-1.00/lutz2_c=19,0.019009909,hoffmann,26,27
SBF2-1.00/lutz2_c=20,0.019103264,hoffmann,25,26
SBF2-1.00/lutz2_c=20,0.042370533,SW_hoffmann,25,26
SBF2-1.00/lutz2_c=20,0.6244282,S_hoffmann,25,26
SBF2-1.00/lutz2_c=20,0.019506379,FH_hoffmann,25,26
SBF2-1.00/lutz2_c=21,0.517820762,S_hoffmann,24,25
SBF2-1.00/lutz2_c=21,0.040272302,SW_hoffmann,24,25
SBF2-1.00/lutz2_c=21,0.016897112,hoffmann,24,26
SBF2-1.00/lutz2_c=21,0.018063714,FH_hoffmann,24,25
SBF2-1.00/lutz3_c=103,0.816200501,S_hoffmann,17,18
SBF2-1.00/lutz3_c=103,0.016361572,hoffmann,17,18
SBF2-1.00/lutz3_c=103,0.04667732,SW_hoffmann,17,18
SBF2-1.00/lutz3_c=103,0.017500028,FH_hoffmann,17,18
SBF2-1.00/lutz3_c=110,0.016315859,hoffmann,15,16
SBF2-1.00/lutz3_c=110,0.017967563,FH_hoffmann,15,16
SBF2-1.00/lutz3_c=110,0.585147885,S_hoffmann,15,16
SBF2-1.00/lutz3_c=110,0.043415069,SW_hoffmann,15,16
SBF2-1.00/lutz3_c=118,0.816318862,S_hoffmann,14,15
SBF2-1.00/lutz3_c=118,0.018108281,FH_hoffmann,14,15
SBF2-1.00/lutz3_c=118,0.017786082,hoffmann,14,15
SBF2-1.00/lutz3_c=118,0.050358778,SW_hoffmann,14,15
SBF2-1.00/lutz3_c=127,0.016688392,hoffmann,13,14
SBF2-1.00/lutz3_c=127,0.01707655,FH_hoffmann,13,14
SBF2-1.00/lutz3_c=127,0.625564145,S_hoffmann,13,14
SBF2-1.00/lutz3_c=127,0.054408441,SW_hoffmann,13,14
SBF2-1.00/lutz3_c=137,0.017488026,FH_hoffmann,13,13
SBF2-1.00/lutz3_c=137,0.01757572,SW_hoffmann,13,13
SBF2-1.00/lutz3_c=137,0.018242185,S_hoffmann,13,13
SBF2-1.00/lutz3_c=137,0.019644437,hoffmann,13,13
SBF2-1.00/lutz3_c=150,0.663743997,S_hoffmann,11,12
SBF2-1.00/lutz3_c=150,0.056851279,SW_hoffmann,11,12
SBF2-1.00/lutz3_c=150,0.015956367,hoffmann,11,12
SBF2-1.00/lutz3_c=150,0.017966429,FH_hoffmann,11,12
SBF2-1.00/lutz3_c=75,0.056163108,SW_hoffmann,23,24
SBF2-1.00/lutz3_c=75,0.021440788,hoffmann,23,24
SBF2-1.00/lutz3_c=75,0.587285999,S_hoffmann,23,24
SBF2-1.00/lutz3_c=75,0.02279427,FH_hoffmann,23,24
SBF2-1.00/lutz3_c=79,0.016884118,FH_hoffmann,21,22
SBF2-1.00/lutz3_c=79,0.043009778,SW_hoffmann,21,22
SBF2-1.00/lutz3_c=79,0.612000581,S_hoffmann,21,22
SBF2-1.00/lutz3_c=79,0.016414195,hoffmann,21,22
SBF2-1.00/lutz3_c=83,0.018386996,FH_hoffmann,20,21
SBF2-1.00/lutz3_c=83,0.018059257,hoffmann,20,21
SBF2-1.00/lutz3_c=83,0.045401844,SW_hoffmann,20,21
SBF2-1.00/lutz3_c=83,0.74213762,S_hoffmann,20,21
SBF2-1.00/lutz3_c=87,0.017698851,SW_hoffmann,20,20
SBF2-1.00/lutz3_c=87,0.017614493,FH_hoffmann,20,20
SBF2-1.00/lutz3_c=87,0.017600536,hoffmann,20,20
SBF2-1.00/lutz3_c=87,0.018193693,S_hoffmann,20,20
SBF2-1.00/lutz3_c=92,0.047431161,SW_hoffmann,18,19
SBF2-1.00/lutz3_c=92,0.017487863,FH_hoffmann,18,19
SBF2-1.00/lutz3_c=92,0.01665377,hoffmann,18,19
SBF2-1.00/lutz3_c=92,0.900893814,S_hoffmann,18,19
SBF2-1.00/lutz3_c=97,0.018818613,FH_hoffmann,17,18
SBF2-1.00/lutz3_c=97,0.048497217,SW_hoffmann,17,18
SBF2-1.00/lutz3_c=97,0.017771422,hoffmann,17,18
SBF2-1.00/lutz3_c=97,1.058110493,S_hoffmann,17,18
SBF2-1.00/mansoor_c=48,6.03624e-4,S_hoffmann,4,4
SBF2-1.00/mansoor_c=48,5.56625e-4,FH_hoffmann,4,4
SBF2-1.00/mansoor_c=48,5.73549e-4,hoffmann,4,4
SBF2-1.00/mansoor_c=48,5.69079e-4,SW_hoffmann,4,4
SBF2-1.00/mansoor_c=62,7.14561e-4,SW_hoffmann,3,3
SBF2-1.00/mansoor_c=62,5.76844e-4,FH_hoffmann,3,3
SBF2-1.00/mansoor_c=62,5.45208e-4,S_hoffmann,3,3
SBF2-1.00/mansoor_c=62,5.41514e-4,hoffmann,3,3
SBF2-1.00/mansoor_c=94,5.55817e-4,hoffmann,2,2
SBF2-1.00/mansoor_c=94,5.82055e-4,S_hoffmann,2,2
SBF2-1.00/mansoor_c=94,5.41742e-4,SW_hoffmann,2,2
SBF2-1.00/mansoor_c=94,5.53968e-4,FH_hoffmann,2,2
SBF2-1.00/mertens_c=10,4.76472e-4,FH_hoffmann,3,3
SBF2-1.00/mertens_c=10,4.76884e-4,hoffmann,3,3
SBF2-1.00/mertens_c=10,5.86885e-4,SW_hoffmann,3,3
SBF2-1.00/mertens_c=10,5.18357e-4,S_hoffmann,3,3
